Rank,Symbol,Name,Average Price,Current Price,Max Daily Fluctuation %,Min Daily Fluctuation %,Avg Daily Fluctuation %,Year High,Year Low,Yearly Range %,Total Days,Token
3337,9IIFL28-Y0,"9IIFL28-Y0",979.02,980.00,17.14,0.00,0.56,1099.99,920.00,18.38,111,4362497
3338,CIFC28-NB,"CIFC28-NB",1114.38,1187.00,5.62,0.00,0.56,1189.00,1000.20,16.94,21,4598785
3339,91D020126-TB,"GOI TBILL 91D-02/01/26",98.06,98.25,2.16,0.00,0.56,99.10,97.00,2.14,4,194390785
3340,81TCHF28-N8,"81TCHF28-N8",1020.88,1020.00,9.95,0.00,0.55,1107.50,1004.00,10.14,179,4318721
3341,601GS2028-GS,"GOI LOAN 6.01% 2028",98.77,103.95,2.51,0.00,0.55,103.95,96.01,8.04,16,1757697
3342,ABCL26-N3,"ABCL26-N3",1105.05,1165.00,10.22,0.00,0.55,1165.00,1001.00,14.84,27,193521153
3343,932AEL27-N3,"932AEL27-N3",1016.97,1017.00,15.56,0.00,0.55,1055.00,861.25,19.05,96,6472449
3344,984SFIL26A-NK,"984SFIL26A-NK",740.48,460.80,3.55,0.00,0.55,990.00,460.80,71.47,8,3591681
3345,718GS2037-GS,"GOI LOAN  7.18% 2037",105.34,104.77,3.30,0.00,0.55,109.70,101.90,7.40,240,4453889
3346,830NHAI27-N2,"830NHAI27-N2",1084.19,1035.00,9.13,0.00,0.54,1198.79,1025.00,16.03,248,7946241
3347,773UP35-SG,"SDL UP 7.73% 2035",98.88,98.95,3.81,0.00,0.54,100.00,95.95,4.10,7,5166081
3348,891IIFCL34-N4,"891IIFCL34-N4",1275.87,1319.00,3.67,0.00,0.54,1344.90,1216.00,10.10,170,5134849
3349,910TCAP28-NA,"910TCAP28-NA",1081.16,1041.00,3.67,0.00,0.54,1157.00,1035.00,11.28,196,5433601
3350,717GS2030-GS,"GOI LOAN  7.17% 2030",104.24,107.45,3.81,0.00,0.54,111.60,101.10,10.07,218,3852801
3351,925SCL27-YR,"925SCL27-YR",989.38,955.60,5.00,0.00,0.54,1029.30,932.55,9.78,26,2371073
3352,1065NFL27-NC,"1065NFL27-NC",1000.67,999.00,7.71,0.00,0.53,1031.00,922.00,10.89,213,5919489
3353,828GS2027-GS,"GOI LOAN 8.28% 2027",106.38,104.00,8.20,0.00,0.53,122.68,102.51,18.96,58,1771777
3354,925AEL26-N1,"925AEL26-N1",1024.65,1000.12,9.40,0.00,0.53,1090.00,985.22,10.23,97,6470913
3355,619GS2034-GS,"GOI LOAN 6.19% 2034",98.06,99.00,6.39,0.00,0.53,102.45,89.31,13.40,42,4857089
3356,CIFCZC26-NF,"CIFCZC26-NF",1101.83,1147.00,3.59,0.00,0.53,1147.00,1050.00,8.80,10,5231873
3357,754GS2036-GS,"GOI LOAN  7.54% 2036",108.50,109.30,3.29,0.08,0.53,113.53,104.66,8.18,250,2453761
3358,82HUDCO27-N2,"82HUDCO27-N2",1085.55,1094.90,3.47,0.00,0.53,1151.01,1040.00,10.23,210,7997441
3359,10UCL26-ND,"10UCL26-ND",981.54,992.05,3.09,0.00,0.53,1002.00,952.10,5.08,46,193534977
3360,CIFC26-NK,"CIFC26-NK",1079.66,1121.00,8.46,0.00,0.52,1138.50,1000.00,12.83,23,5771521
3361,750IRFC35-NK,"750IRFC35-NK",1192.99,1169.95,7.56,0.00,0.52,1269.99,1100.00,14.25,142,3009793
3362,843IHFL29-NC,"843IHFL29-NC",941.78,972.26,4.01,0.00,0.52,994.00,900.00,9.98,163,1963009
3363,702GS2031-GS,"GOI LOAN  7.02% 2031",103.51,103.00,5.00,0.00,0.52,109.00,100.00,8.69,190,6162433
3364,832GS2032-GS,"GOI LOAN 8.32% 2032",111.09,110.50,3.89,0.00,0.51,119.90,103.64,14.64,50,1766145
3365,893NHB29-N6,"893NHB29-N6",5727.07,5685.49,9.95,0.00,0.51,6500.00,5445.01,18.42,137,451841
3366,925SCL28C-BS,"925SCL28C-BS",847.39,715.00,5.13,0.00,0.51,945.00,715.00,27.14,59,4827905
3367,182D260326-TB,"GOI TBILL 182D-26/03/26",96.74,96.93,1.46,0.00,0.50,96.93,95.00,1.99,3,194315777
3368,TCHF30-NB,"TCHF30-NB",1060.26,1089.99,10.65,0.00,0.50,1144.99,1000.00,13.68,114,4324865
3369,LIQUIDBETF,"BFAM - LIQUIDBETF",1024.71,1051.81,39.00,0.00,0.50,1207.50,810.00,38.79,249,6122241
3370,724GS2055-GS,"GOI LOAN  7.24% 2055",101.12,102.00,2.38,0.00,0.50,103.25,98.50,4.70,31,194220545
3371,12VCCL29A-N0,"12VCCL29A-N0",97438.46,99300.00,3.68,0.00,0.50,99300.00,95000.00,4.41,13,7494145
3372,77BR38-SG,"SDL BR 7.7% 2038",99.97,100.89,2.00,0.00,0.50,101.00,98.00,3.00,4,5177857
3373,AONELIQUID,"AONEAMC - AONELIQUID",1015.56,1029.41,10.02,0.00,0.50,1060.00,908.58,14.91,133,7800833
3374,97SFL26-Z9,"97SFL26-Z9",1041.83,1020.00,5.69,0.00,0.50,1099.01,976.01,11.81,47,3310849
3375,563GS2026-GS,"GOI LOAN  5.63% 2026",100.78,99.43,5.01,0.00,0.50,105.57,97.60,7.91,144,819713
3376,777MN38-SG,"SDL MN 7.77% 2038",101.30,100.30,1.98,0.00,0.50,102.31,100.28,2.00,4,5212417
3377,CUBEINVIT-IV,"CUBE HIGHWAYS TRUST",129.90,136.00,2.42,0.00,0.49,136.00,119.46,12.73,55,3859969
3378,81ABCL33-N4,"81ABCL33-N4",1023.02,1012.80,9.60,0.00,0.49,1130.00,984.76,14.20,47,193521409
3379,NDRINVIT-IV,"NDR INVIT TRUST",112.92,120.65,2.69,0.00,0.49,122.00,105.00,15.05,27,5806081
3380,889SCFL27-YC,"889SCFL27-YC",952.68,956.47,2.93,0.00,0.49,1000.00,900.30,10.47,22,1990913
3381,AVSL-ST,"AVSL INDUSTRIES",140.13,120.00,9.21,0.00,0.48,175.75,120.00,39.79,19,4785409
3382,925SCL26B-YQ,"925SCL26B-YQ",960.77,987.99,3.35,0.00,0.48,999.00,920.30,8.19,11,5961473
3383,930SFL28-YP,"930SFL28-YP",1045.61,1078.00,3.81,0.00,0.48,1080.00,1010.00,6.69,106,1574145
3384,948SCL26B-Y8,"948SCL26B-Y8",965.29,988.00,4.19,0.00,0.48,988.00,910.20,8.06,22,5376001
3385,9SCL26BA-NA,"9SCL26BA-NA",1003.76,984.00,8.74,0.00,0.48,1064.75,940.00,12.43,189,4768769
3386,866NTPC33-N3,"866NTPC33-N3",1283.67,1285.00,5.00,0.00,0.48,1470.00,1210.00,20.25,26,8131073
3387,824GS2027-GS,"GOI LOAN 8.24%2027",105.48,107.90,4.66,0.00,0.48,108.50,102.15,6.02,172,1762305
3388,738GS2027-GS,"GOI LOAN 7.38% 2027",104.06,104.99,4.15,0.05,0.48,108.50,100.41,7.77,250,2537729
3389,850CIFCL26-NE,"850CIFCL26-NE",1031.98,1069.00,3.19,0.00,0.48,1069.00,975.81,9.03,25,5231361
3390,925SCL26F-N1,"925SCL26F-N1",961.58,966.10,4.55,0.00,0.48,980.00,910.20,7.26,49,6537473
3391,IHFL261224-N1,"IHFL261224-N1",968.56,1020.20,4.73,0.00,0.48,1031.00,925.00,10.94,46,7386625
3392,971SCL28I-BC,"971SCL28I-BC",822.86,710.50,3.97,0.00,0.47,990.00,710.40,33.98,30,4496385
3393,719GS2060-GS,"GOI LOAN 7.19% 2060",103.30,98.00,3.60,0.00,0.47,107.16,98.00,8.87,103,4729345
3394,880IREDA29-N5,"880IREDA29-N5",1141.30,1158.00,8.32,0.00,0.47,1204.00,1052.00,13.32,119,356097
3395,920IIFLS26-N8,"920IIFLS26-N8",971.48,985.09,8.70,0.00,0.47,1020.00,903.00,12.04,37,6178049
3396,875IIFL26-NM,"875IIFL26-NM",1009.56,1020.00,4.02,0.00,0.47,1063.50,930.00,13.22,120,1587201
3397,860CIFCL28-NG,"860CIFCL28-NG",1031.57,1047.50,2.92,0.00,0.46,1061.00,982.82,7.58,19,5233409
3398,668GS2040-GS,"GOI LOAN  6.68% 2040",99.53,99.60,2.78,0.00,0.46,102.00,96.82,5.20,46,194008833
3399,85LTF26-NM,"85LTF26-NM",1033.06,1072.00,13.02,0.00,0.46,1198.00,1002.00,18.97,35,5302529
3400,SCLZC26B-AY,"SCLZC26B-AY",1113.30,1205.00,5.78,0.00,0.45,1206.00,966.00,21.56,27,4488961
3401,737GS2028-GS,"GOI LOAN  7.37% 2028",104.29,106.61,3.81,0.00,0.45,107.82,99.27,8.20,234,5008897
3402,BBETF0432,"EDELAMC - BBETF0432",1249.32,1299.53,6.00,0.04,0.45,1323.24,1196.65,10.13,250,1842177
3403,78ABCL33-N1,"78ABCL33-N1",1012.04,1005.00,8.82,0.00,0.45,1075.00,899.00,17.39,76,193520641
3404,1075SCL33-YK,"1075SCL33-YK",1021.16,1016.20,4.09,0.00,0.45,1188.00,926.25,25.63,23,5386753
3405,93MOFSL34-N6,"93MOFSL34-N6",1036.23,1070.25,4.76,0.00,0.44,1070.25,1000.15,6.76,170,6069761
3406,876HUDCO28-ND,"876HUDCO28-ND",1135.11,1083.50,9.31,0.00,0.44,1270.00,1079.90,16.75,211,5111809
3407,9PCHFL31A-NA,"9PCHFL31A-NA",1026.59,1020.00,3.90,0.00,0.43,1089.80,985.00,10.21,129,1320961
3408,768KA31-SG,"SDL KA 7.68% 2031",100.83,100.50,1.30,0.00,0.43,103.33,100.00,3.30,3,3066369
3409,797IGT31-NL,"797IGT31-NL",1008.43,1007.54,8.31,0.00,0.43,1104.80,980.00,12.38,131,889857
3410,DRSCARGO-ST,"DRS CARGO MOVERS",37.94,52.80,4.70,0.00,0.43,52.80,22.00,81.18,11,6012929
3411,925SCL28B-YC,"925SCL28B-YC",992.50,951.00,1.60,0.00,0.43,1035.00,950.00,8.56,4,5380097
3412,CIFCZC28A-N5,"CIFCZC28A-N5",1105.11,1187.00,2.09,0.00,0.43,1189.90,1000.60,17.13,13,3936257
3413,957ISFL26-N2,"957ISFL26-N2",979.14,1000.00,3.11,0.00,0.43,1025.00,950.00,7.66,101,5316865
3414,743REC35-NH,"743REC35-NH",1174.79,1215.00,3.80,0.00,0.42,1249.90,1131.01,10.12,99,5101057
3415,925SCL27B-N1,"925SCL27B-N1",982.95,920.50,5.79,0.00,0.42,1020.00,901.00,12.11,38,7736321
3416,SHIVAUM-SM,"SHIV AUM STEELS",270.24,300.00,5.00,0.00,0.42,310.00,237.50,26.83,34,3442177
3417,925CAGL26-N9,"925CAGL26-N9",996.27,999.80,13.14,0.00,0.42,1010.00,875.20,13.53,49,4728577
3418,810IRFC27-N2,"810IRFC27-N2",1081.26,1037.00,3.48,0.00,0.42,1120.70,1028.60,8.52,216,7968769
3419,865LTF26-NN,"865LTF26-NN",1043.92,1074.90,9.67,0.00,0.42,1156.40,990.11,15.93,192,5303041
3420,892NHPC33-N6,"892NHPC33-N6",1269.32,1274.00,4.37,0.00,0.42,1360.00,1210.00,11.82,138,8060673
3421,772KA35A-SG,"SDL KA 7.72% 2035",99.91,100.00,5.00,0.00,0.42,104.00,95.00,9.01,12,5242113
3422,764NABAR31-N2,"764NABAR31-N2",1129.85,1131.99,5.14,0.00,0.41,1174.00,1085.30,7.85,226,5128705
3423,JAKHARIA-ST,"JAKHARIA FABRIC",29.18,57.85,7.51,0.00,0.41,57.85,12.15,156.63,42,1011201
3424,9AEL30-NE,"9AEL30-NE",1012.95,1022.10,2.48,0.00,0.41,1028.00,995.00,3.26,48,194015745
3425,930AEL30-NF,"930AEL30-NF",1008.43,1019.02,2.20,0.00,0.41,1025.20,990.10,3.48,57,194016001
3426,EBBETF0433,"EDELAMC - EBBETF0433",1215.73,1263.64,3.43,0.06,0.41,1288.86,1147.84,11.60,250,3363585
3427,12VCCL29-N0,"12VCCL29-N0",90525.00,90000.00,1.64,0.00,0.41,96500.00,85600.00,12.04,4,6519297
3428,764JK50-SG,"SDL JK 7.64% 2050",93.61,97.04,1.23,0.00,0.41,97.44,91.00,6.88,3,5222913
3429,GSEC10ABSL,"BIRLASLAMC - GSEC10ABSL",107.23,110.09,5.28,0.00,0.41,110.43,101.35,8.47,161,6360833
3430,921ISFL25-N0,"921ISFL25-N0",986.05,1000.08,3.89,0.00,0.41,1010.00,946.72,6.42,89,5315073
3431,760PFCL35-N3,"760PFCL35-N3",1190.29,1165.00,3.65,0.00,0.40,1264.00,1137.20,10.65,111,5113857
3432,888REC29-NF,"888REC29-NF",1151.17,1181.99,2.89,0.00,0.40,1215.00,1111.14,9.02,157,754433
3433,1090NFL26-NB,"1090NFL26-NB",1026.25,1048.20,1.80,0.00,0.40,1061.73,950.00,10.89,29,5918977
3434,75AP28-SG,"SDL AP 7.5% 2028",99.75,99.50,2.01,0.00,0.40,100.10,98.00,2.11,5,3240961
3435,846REC28-N6,"846REC28-N6",1127.64,1200.00,7.12,0.00,0.40,1200.00,1089.10,9.83,58,7931905
3436,77GA33A-SG,"SDL GA 7.7% 2033",99.57,100.00,2.00,0.00,0.40,100.75,98.00,2.76,5,5096961
3437,774TS35-SG,"SDL TS 7.74% 2035",99.86,99.95,2.00,0.00,0.40,100.85,98.00,2.85,5,5210113
3438,885MOFSL26-N0,"885MOFSL26-N0",1028.93,1032.27,5.55,0.00,0.40,1065.00,940.00,12.15,94,6066689
3439,871REC28-N9,"871REC28-N9",1130.93,1162.31,6.72,0.00,0.40,1199.00,1091.30,9.52,241,7933441
3440,965SCL25A-NF,"965SCL25A-NF",1038.90,1083.80,7.35,0.00,0.40,1083.80,927.00,15.09,46,5107457
3441,628GS2032-GS,"GOI LOAN  6.28% 2032",99.31,99.77,3.69,0.00,0.39,101.75,98.00,3.78,31,194046465
3442,613GS2028-GS,"GOI LOAN 6.13% 2028",99.76,102.15,2.83,0.00,0.39,102.15,97.25,4.91,17,1758209
3443,76NHAI31-NA,"76NHAI31-NA",1132.49,1131.00,5.18,0.00,0.39,1180.00,1086.00,8.30,250,3072769
3444,706GS2028-GS,"GOI LOAN  7.06% 2028",103.24,102.05,3.46,0.00,0.39,106.10,100.47,5.45,208,3832321
3445,850NHAI29-N5,"850NHAI29-N5",1143.27,1139.00,6.99,0.00,0.39,1205.00,1083.85,10.60,71,47617
3446,93SCL24A-ZN,"93SCL24A-ZN",944.46,965.00,3.79,0.00,0.39,988.00,835.00,16.20,20,3036417
3447,633GS2035-GS,"GOI LOAN  6.33% 2035",100.57,101.00,2.49,0.00,0.38,101.85,98.75,3.08,65,193763841
3448,812REC27-NI,"812REC27-NI",1080.44,1057.00,18.34,0.00,0.38,1280.00,1035.11,22.67,157,5100545
3449,AHIMSA-ST,"AHIMSA INDUSTRIES",48.60,24.50,7.10,0.00,0.38,74.60,22.10,108.03,60,2757121
3450,679GS2031-GS,"GOI LOAN   6.79% 2031",103.04,104.20,2.73,0.00,0.38,107.56,98.00,9.28,92,7396865
3451,698GR2054-GS,"GOI LOAN   6.98% 2054",97.95,95.08,6.33,0.00,0.38,104.58,92.50,12.33,87,7121665
3452,648GS2035-GS,"GOI LOAN  6.48% 2035",99.50,99.50,0.75,0.00,0.38,100.00,99.25,0.75,2,194405377
3453,654GS2032-GS,"GOI LOAN  6.54% 2032",101.30,101.30,4.95,0.00,0.38,105.89,98.16,7.63,171,2007809
3454,960ISFL25-N1,"960ISFL25-N1",1021.48,1060.00,5.76,0.00,0.37,1092.81,970.10,12.01,99,5316353
3455,769HUDCO31-N9,"769HUDCO31-N9",1128.41,1149.60,7.37,0.00,0.37,1183.10,1091.20,8.14,195,5102081
3456,960IIFLS26-N9,"960IIFLS26-N9",1012.33,1008.27,3.01,0.00,0.37,1060.20,950.00,10.89,49,6178561
3457,965SCL27-N1,"965SCL27-N1",977.62,1000.20,3.39,0.00,0.36,1002.64,935.00,6.92,26,7734785
3458,764IRFC31-NO,"764IRFC31-NO",1129.27,1096.00,2.07,0.00,0.36,1170.00,1085.20,7.51,202,3883009
3459,873NTPC28-N5,"873NTPC28-N5",1131.44,1148.25,9.37,0.00,0.36,1297.00,1094.01,17.94,50,8132097
3460,CIFCZC26A-N3,"CIFCZC26A-N3",1141.42,1210.38,3.79,0.00,0.36,1210.38,1090.00,10.55,14,3935233
3461,965SCL26-YO,"965SCL26-YO",1005.93,1069.99,5.82,0.00,0.36,1070.01,920.50,14.86,54,5960449
3462,885AEL28-NB,"885AEL28-NB",1005.59,1005.00,2.49,0.00,0.36,1035.00,999.00,3.58,31,194014977
3463,759GS2026-GS,"GOI LOAN 7.59% 2026",102.24,102.00,3.84,0.00,0.36,106.50,98.03,8.28,59,1827585
3464,EBBETF0431,"EDELAMC - EBBETF0431",1328.19,1384.25,3.26,0.06,0.36,1410.12,1272.40,10.37,250,5693185
3465,1025SCL34-Z8,"1025SCL34-Z8",974.72,1014.99,8.48,0.00,0.36,1020.00,901.50,12.16,89,5970689
3466,ITTL-ST,"INNOVATIVE TYRE & TUBE LT",80.38,92.75,4.62,0.00,0.36,152.40,18.60,166.47,132,6980097
3467,CIFC26A-N9,"CIFC26A-N9",1119.97,1173.00,1.75,0.00,0.35,1173.00,1029.00,12.86,12,4595713
3468,865TCAPS27-N8,"865TCAPS27-N8",1051.36,1020.00,6.97,0.00,0.35,1120.00,1012.00,10.27,197,5426433
3469,875SFL27-ZF,"875SFL27-ZF",1021.51,1037.00,3.90,0.00,0.35,1189.00,976.05,20.85,95,4392705
3470,965AEL27-N4,"965AEL27-N4",1044.78,1012.60,9.87,0.00,0.35,1110.40,960.00,14.40,206,6473473
3471,817GS2044-GS,"GOI LOAN 8.17% 2044",114.49,111.03,5.21,0.00,0.35,120.00,109.31,9.34,24,1821441
3472,732GS2030-GS,"GOI LOAN  7.32% 2030",104.79,105.65,5.89,0.00,0.35,109.10,101.50,7.25,204,5154817
3473,CIFCZC25-ND,"CIFCZC25-ND",1115.49,1154.00,3.67,0.00,0.35,1154.00,1035.01,10.67,33,5230849
3474,729IRFC26-NN,"729IRFC26-NN",1041.53,1004.00,2.53,0.00,0.34,1079.90,1001.21,7.56,127,3874305
3475,875IHFL29-ND,"875IHFL29-ND",967.46,1000.00,2.68,0.00,0.33,1009.00,880.00,13.33,51,1963777
3476,85PFL26A-N7,"85PFL26A-N7",1105.43,1070.00,2.65,0.00,0.33,1200.00,970.20,20.79,25,2555393
3477,886REC34-NG,"886REC34-NG",1273.23,1324.00,3.67,0.00,0.33,1325.00,1215.06,8.63,51,755969
3478,885SCL26-N9,"885SCL26-N9",1008.00,990.00,3.22,0.00,0.32,1076.25,925.21,14.98,87,4768257
3479,769NHAI31-NE,"769NHAI31-NE",1134.94,1099.80,2.98,0.00,0.32,1210.00,1089.11,10.65,250,3719425
3480,83GS2042-GS,"GOI LOAN 8.30% 2042",113.73,115.00,4.12,0.00,0.32,116.45,111.05,4.75,24,1800705
3481,723GS2039-GS,"GOI LOAN  7.23% 2039",105.44,106.00,2.88,0.00,0.32,108.50,102.00,6.16,91,6020609
3482,872MMFSL26-N1,"872MMFSL26-N1",1017.72,1010.00,3.39,0.00,0.32,1045.00,990.25,5.38,122,5131777
3483,734IRFC28-N4,"734IRFC28-N4",1074.35,1049.90,2.64,0.00,0.32,1105.00,1039.90,6.06,91,7506689
3484,585GS2030-GS,"GOI LOAN  5.85% 2030",97.11,99.25,4.11,0.00,0.32,100.70,93.60,7.31,46,343297
3485,753IRFC30-NJ,"753IRFC30-NJ",1122.52,1082.00,4.75,0.00,0.32,1210.00,1076.00,11.94,250,3009025
3486,726GS2029-GS,"GOI LOAN 7.26% 2029",103.26,103.75,3.36,0.00,0.32,107.05,98.67,8.12,27,2054913
3487,739NHAI26-N8,"739NHAI26-N8",1040.95,1038.00,6.90,0.00,0.32,1080.00,1000.00,7.69,219,3059713
3488,601GS2030-GS,"GOI LOAN  6.01% 2030",99.07,99.50,2.12,0.00,0.32,100.50,97.00,3.53,31,194043649
3489,AEL170725A-NG,"AEL170725A-NG",1005.45,1024.00,1.98,0.00,0.32,1037.00,979.70,5.70,15,194016257
3490,718GS2033-GS,"GOI LOAN  7.18% 2033",105.03,104.16,1.88,0.00,0.32,108.66,102.00,6.34,159,4614401
3491,704GS2029-GS,"GOI LOAN  7.04% 2029",103.48,104.40,3.39,0.00,0.31,106.52,100.51,5.81,183,6123265
3492,975SCL28-NT,"975SCL28-NT",969.83,976.00,2.60,0.00,0.31,994.60,918.65,7.83,36,1499393
3493,774IREDA31-N7,"774IREDA31-N7",1126.57,1145.00,2.34,0.00,0.31,1184.90,1085.00,8.87,147,5127681
3494,NIFTY GS 15YRPLUS,"NIFTY GS 15YRPLUS",3442.63,3516.03,1.73,0.01,0.31,3585.33,3336.80,7.22,250,269833
3495,897GS2030-GS,"GOI LOAN 8.97% 2030",113.14,111.01,3.35,0.00,0.31,117.07,109.30,6.87,87,1794817
3496,82IGT31-NJ,"82IGT31-NJ",1042.95,1040.11,5.88,0.00,0.31,1089.00,1003.75,8.17,208,886785
3497,765RJ33-SG,"SDL RJ 7.65% 2033",99.33,100.00,2.48,0.00,0.31,102.70,96.50,6.24,8,3553537
3498,10ISFL26-N3,"10ISFL26-N3",1019.78,1075.00,2.95,0.00,0.31,1076.50,950.40,12.37,74,5317377
3499,726GS2033-GS,"GOI LOAN  7.26% 2033",105.00,104.55,5.68,0.00,0.31,109.45,101.59,7.49,163,3597057
3500,897MOFSL29-N4,"897MOFSL29-N4",1010.84,1018.99,8.34,0.00,0.31,1022.00,912.00,10.88,125,6068737
3501,CAGL26-NA,"CAGL26-NA",1106.20,1200.00,1.69,0.00,0.30,1200.00,895.20,27.55,11,4729089
3502,10CAGL27-N5,"10CAGL27-N5",1015.48,1015.00,6.84,0.00,0.30,1089.99,990.00,9.85,137,3191041
3503,733GS2026-GS,"GOI LOAN  7.33% 2026",102.74,103.75,3.13,0.00,0.30,105.50,100.35,5.01,213,5039361
3504,71GS2034-GS,"GOI LOAN  7.1% 2034",103.99,102.50,2.00,0.00,0.30,106.89,100.50,6.14,140,6006529
3505,84TCHF28-NA,"84TCHF28-NA",1046.09,1063.00,4.08,0.00,0.30,1094.94,1009.55,8.16,155,4319745
3506,774RJ49-SG,"SDL RJ 7.74% 2049",98.78,100.00,1.49,0.00,0.30,100.50,96.60,3.95,5,3753729
3507,85IFL26-NX,"85IFL26-NX",1001.70,1000.50,2.31,0.00,0.30,1055.00,945.30,10.95,44,4358145
3508,840CIFCL28-N4,"840CIFCL28-N4",1026.64,1030.00,2.49,0.00,0.30,1085.00,925.00,15.58,78,3935745
3509,883GS2041-GS,"GOI LOAN 8.83% 2041",118.64,117.89,5.40,0.00,0.30,126.21,111.15,12.69,29,1795329
3510,717GS2028-GS,"GOI LOAN 7.17% 2028",103.05,103.01,2.93,0.00,0.30,106.00,100.50,5.34,23,1845249
3511,364D240426-TB,"GOI TBILL 364D-24/04/26",95.24,98.00,1.50,0.00,0.30,98.00,94.00,4.20,16,193553409
3512,840IRFC29-N8,"840IRFC29-N8",1128.28,1128.00,7.33,0.00,0.29,1299.00,1089.01,18.61,48,151297
3513,1015SCL29B-N1,"1015SCL29B-N1",1004.18,1025.26,2.02,0.00,0.29,1034.00,970.00,6.37,7,6542849
3514,875IIFL26A-NQ,"875IIFL26A-NQ",1019.36,1054.80,4.27,0.00,0.29,1069.95,964.20,10.37,79,3544321
3515,764HUDCO31-N8,"764HUDCO31-N8",1129.48,1147.00,1.97,0.00,0.29,1179.99,1081.20,8.75,250,5101569
3516,925SCL2028-N8,"925SCL2028-N8",974.45,980.00,3.16,0.00,0.29,1000.00,920.00,8.21,11,193910785
3517,824GS2033-GS,"GOI LOAN 8.24% 2033",111.74,113.01,1.59,0.00,0.29,113.75,107.75,5.37,14,1819137
3518,MILTON-SM,"MILTON INDUSTRIES",33.47,27.50,6.65,0.00,0.28,42.85,26.50,48.85,48,40705
3519,855IREDA34-N3,"855IREDA34-N3",1241.49,1237.26,0.57,0.00,0.28,1245.72,1233.00,1.02,2,354049
3520,885IHL26-N1,"885IHL26-N1",993.68,1049.99,3.80,0.00,0.28,1049.99,941.00,10.97,72,7386113
3521,1015SCL29T-N1,"1015SCL29T-N1",990.59,940.30,1.42,0.00,0.28,1019.00,940.30,7.94,21,7404801
3522,679GS2034-GS,"GOI LOAN  6.79% 2034",101.95,100.50,2.58,0.00,0.28,105.20,99.00,6.08,143,6588417
3523,888SCL28-NA,"888SCL28-NA",939.60,938.00,1.38,0.00,0.28,955.00,938.00,1.81,5,193911297
3524,875PCHFL26-N8,"875PCHFL26-N8",1027.86,1069.00,7.65,0.00,0.27,1097.00,991.00,10.31,101,1318657
3525,579GS2030-GS,"GOI LOAN 5.79% 2030",98.12,98.95,4.31,0.00,0.27,100.25,93.29,7.09,36,4827393
3526,AEL170725-ND,"AEL170725-ND",1009.95,1015.00,1.28,0.00,0.27,1019.00,995.00,2.38,15,194015489
3527,813GS2045-GS,"GOI LOAN 8.13% 2045",116.06,115.00,2.95,0.00,0.27,120.45,108.45,10.34,23,1823745
3528,364D041225-TB,"GOI TBILL 364D-04/12/25",97.26,98.78,5.11,0.00,0.27,99.00,94.10,5.04,28,6996737
3529,820IIFL27-N9,"820IIFL27-N9",961.25,983.00,3.67,0.00,0.27,990.00,905.50,8.79,133,1957889
3530,ASCOM-ST,"ASCOM LEASIN & INVEST",101.29,106.05,4.51,0.00,0.26,134.25,76.55,56.96,34,3847681
3531,695TN31A-SG,"SDL TN 6.95% 2031",95.80,96.59,0.53,0.00,0.26,96.59,95.00,1.66,2,1278465
3532,863NHB34-N3,"863NHB34-N3",6434.27,6600.00,1.92,0.00,0.26,6630.00,6177.10,7.04,11,8183553
3533,729NHAI26-NC,"729NHAI26-NC",1041.74,1003.00,2.05,0.00,0.26,1085.00,1003.00,7.87,114,3711745
3534,950ISF27A-N0,"950ISF27A-N0",97747.53,96325.00,2.63,0.00,0.26,99746.30,95000.00,4.86,12,193553665
3535,699GS2026-GS,"GOI LOAN  6.99% 2026",102.08,103.50,2.60,0.00,0.26,104.50,99.79,4.61,183,3851777
3536,86GS2028-GS,"GOI LOAN 8.6% 2028",108.88,108.40,4.10,0.00,0.26,111.19,106.45,4.35,16,1814529
3537,773UP34-SG,"SDL UP 7.73% 2034",98.88,100.45,1.54,0.00,0.26,100.45,97.90,2.58,7,5165825
3538,732IRFC25-NI,"732IRFC25-NI",1038.47,990.25,2.50,0.00,0.25,1079.90,990.25,8.63,166,3008257
3539,833GS2026-GS,"GOI LOAN 8.33% 2026",103.69,102.55,2.59,0.00,0.25,107.00,100.14,6.62,55,1796865
3540,728IRFC30-NG,"728IRFC30-NG",1111.87,1080.00,4.55,0.00,0.25,1330.90,1050.00,25.26,29,3002881
3541,826GS2027-GS,"GOI LOAN 8.26% 2027",104.74,104.60,4.69,0.00,0.25,108.91,98.00,10.42,32,1765889
3542,888IHFL25F-NC,"888IHFL25F-NC",1023.38,1065.00,3.15,0.00,0.25,1068.45,875.20,18.88,85,5229313
3543,83GS2040-GS,"GOI LOAN 8.30% 2040",115.13,112.45,5.00,0.00,0.24,121.59,109.01,10.93,27,1787137
3544,830PFCL27-N5,"830PFCL27-N5",1081.27,1034.00,6.53,0.00,0.24,1119.90,1029.21,8.39,174,5125633
3545,915AEL28-NC,"915AEL28-NC",1006.94,1014.50,0.89,0.00,0.24,1019.00,990.60,2.82,51,194015233
3546,662GS2051-GS,"GOI LOAN 6.62% 2051",97.57,98.00,1.60,0.00,0.24,102.35,92.60,9.99,9,1841409
3547,828GS2032-GS,"GOI LOAN 8.28%2032",110.63,108.70,3.06,0.00,0.24,114.40,106.70,6.96,61,1762561
3548,795GS2032-GS,"GOI LOAN 7.95% 2032",108.85,109.00,3.37,0.00,0.24,112.99,104.50,7.80,29,1749761
